scan,piastra,n_seme,timestamp,pixel_area,global_id
scan2,5,7,11,30444.5,scan2_11_p5_seed07
scan2,5,7,110,39252.0,scan2_110_p5_seed07
scan2,5,7,111,39340.5,scan2_111_p5_seed07
scan2,5,7,112,39229.0,scan2_112_p5_seed07
scan2,5,7,113,39252.5,scan2_113_p5_seed07
scan2,5,7,114,39152.0,scan2_114_p5_seed07
scan2,5,7,115,39188.5,scan2_115_p5_seed07
scan2,5,7,116,39236.0,scan2_116_p5_seed07
scan2,5,7,117,39260.5,scan2_117_p5_seed07
scan2,5,7,118,39156.0,scan2_118_p5_seed07
scan2,5,7,119,39309.5,scan2_119_p5_seed07
scan2,5,7,12,30561.5,scan2_12_p5_seed07
scan2,5,7,120,39391.5,scan2_120_p5_seed07
scan2,5,7,121,39275.5,scan2_121_p5_seed07
scan2,5,7,122,39367.5,scan2_122_p5_seed07
scan2,5,7,123,39372.5,scan2_123_p5_seed07
scan2,5,7,124,39278.0,scan2_124_p5_seed07
scan2,5,7,125,39350.5,scan2_125_p5_seed07
scan2,5,7,126,39314.0,scan2_126_p5_seed07
scan2,5,7,127,39386.0,scan2_127_p5_seed07
scan2,5,7,128,39460.5,scan2_128_p5_seed07
scan2,5,7,129,39441.5,scan2_129_p5_seed07
scan2,5,7,13,30664.0,scan2_13_p5_seed07
scan2,5,7,130,39358.5,scan2_130_p5_seed07
scan2,5,7,131,39377.5,scan2_131_p5_seed07
scan2,5,7,132,39543.5,scan2_132_p5_seed07
scan2,5,7,133,39383.5,scan2_133_p5_seed07
scan2,5,7,134,39211.0,scan2_134_p5_seed07
scan2,5,7,14,30731.0,scan2_14_p5_seed07
scan2,5,7,15,30861.0,scan2_15_p5_seed07
scan2,5,7,16,30713.5,scan2_16_p5_seed07
scan2,5,7,17,30812.5,scan2_17_p5_seed07
scan2,5,7,18,30918.0,scan2_18_p5_seed07
scan2,5,7,19,30967.5,scan2_19_p5_seed07
scan2,5,7,2,29097.0,scan2_2_p5_seed07
scan2,5,7,20,31042.0,scan2_20_p5_seed07
scan2,5,7,21,30961.5,scan2_21_p5_seed07
scan2,5,7,22,31198.5,scan2_22_p5_seed07
scan2,5,7,23,31277.0,scan2_23_p5_seed07
scan2,5,7,24,31152.0,scan2_24_p5_seed07
scan2,5,7,25,31211.0,scan2_25_p5_seed07
scan2,5,7,26,31318.0,scan2_26_p5_seed07
scan2,5,7,27,31434.5,scan2_27_p5_seed07
scan2,5,7,28,31352.0,scan2_28_p5_seed07
scan2,5,7,29,31437.5,scan2_29_p5_seed07
scan2,5,7,3,29299.0,scan2_3_p5_seed07
scan2,5,7,30,31535.5,scan2_30_p5_seed07
scan2,5,7,31,31353.5,scan2_31_p5_seed07
scan2,5,7,32,31480.5,scan2_32_p5_seed07
scan2,5,7,33,31610.0,scan2_33_p5_seed07
scan2,5,7,34,31610.5,scan2_34_p5_seed07
scan2,5,7,35,31635.5,scan2_35_p5_seed07
scan2,5,7,36,31800.0,scan2_36_p5_seed07
scan2,5,7,37,31617.0,scan2_37_p5_seed07
scan2,5,7,38,31785.0,scan2_38_p5_seed07
scan2,5,7,39,31760.0,scan2_39_p5_seed07
scan2,5,7,4,29473.5,scan2_4_p5_seed07
scan2,5,7,40,31656.5,scan2_40_p5_seed07
scan2,5,7,41,31815.0,scan2_41_p5_seed07
scan2,5,7,42,31795.0,scan2_42_p5_seed07
scan2,5,7,43,29062.0,scan2_43_p5_seed07
scan2,5,7,44,31866.5,scan2_44_p5_seed07
scan2,5,7,45,31821.5,scan2_45_p5_seed07
scan2,5,7,46,31921.5,scan2_46_p5_seed07
scan2,5,7,47,32000.5,scan2_47_p5_seed07
scan2,5,7,48,31959.0,scan2_48_p5_seed07
scan2,5,7,49,32034.5,scan2_49_p5_seed07
scan2,5,7,5,29899.5,scan2_5_p5_seed07
scan2,5,7,50,32081.5,scan2_50_p5_seed07
scan2,5,7,51,38954.0,scan2_51_p5_seed07
scan2,5,7,52,38795.5,scan2_52_p5_seed07
scan2,5,7,53,38923.0,scan2_53_p5_seed07
scan2,5,7,54,38811.0,scan2_54_p5_seed07
scan2,5,7,55,39000.5,scan2_55_p5_seed07
scan2,5,7,56,38952.0,scan2_56_p5_seed07
scan2,5,7,57,38848.5,scan2_57_p5_seed07
scan2,5,7,58,38994.5,scan2_58_p5_seed07
scan2,5,7,59,39040.5,scan2_59_p5_seed07
scan2,5,7,6,30029.0,scan2_6_p5_seed07
scan2,5,7,60,38957.5,scan2_60_p5_seed07
scan2,5,7,61,39025.0,scan2_61_p5_seed07
scan2,5,7,62,39006.5,scan2_62_p5_seed07
scan2,5,7,63,39172.5,scan2_63_p5_seed07
scan2,5,7,64,39183.5,scan2_64_p5_seed07
scan2,5,7,65,39120.5,scan2_65_p5_seed07
scan2,5,7,66,39095.0,scan2_66_p5_seed07
scan2,5,7,67,39156.0,scan2_67_p5_seed07
scan2,5,7,68,39297.0,scan2_68_p5_seed07
scan2,5,7,69,39089.0,scan2_69_p5_seed07
scan2,5,7,7,29902.5,scan2_7_p5_seed07
scan2,5,7,70,39323.5,scan2_70_p5_seed07
scan2,5,7,71,39086.0,scan2_71_p5_seed07
scan2,5,7,72,39217.5,scan2_72_p5_seed07
scan2,5,7,73,39071.5,scan2_73_p5_seed07
scan2,5,7,74,39251.5,scan2_74_p5_seed07
scan2,5,7,75,39201.0,scan2_75_p5_seed07
scan2,5,7,76,39231.0,scan2_76_p5_seed07
scan2,5,7,77,39259.0,scan2_77_p5_seed07
scan2,5,7,78,39144.5,scan2_78_p5_seed07
scan2,5,7,79,39275.5,scan2_79_p5_seed07
scan2,5,7,8,30084.5,scan2_8_p5_seed07
scan2,5,7,80,39398.5,scan2_80_p5_seed07
scan2,5,7,81,39201.5,scan2_81_p5_seed07
scan2,5,7,82,39231.5,scan2_82_p5_seed07
scan2,5,7,83,39324.0,scan2_83_p5_seed07
scan2,5,7,84,39225.0,scan2_84_p5_seed07
scan2,5,7,85,39273.0,scan2_85_p5_seed07
scan2,5,7,86,39215.5,scan2_86_p5_seed07
scan2,5,7,87,39232.5,scan2_87_p5_seed07
scan2,5,7,88,39152.5,scan2_88_p5_seed07
scan2,5,7,89,39259.5,scan2_89_p5_seed07
scan2,5,7,9,30279.5,scan2_9_p5_seed07
scan2,5,7,90,39267.5,scan2_90_p5_seed07
scan2,5,7,91,39339.5,scan2_91_p5_seed07
scan2,5,7,92,39324.0,scan2_92_p5_seed07
scan2,5,7,93,39302.0,scan2_93_p5_seed07
scan2,5,7,94,39059.0,scan2_94_p5_seed07
scan2,5,7,95,39146.5,scan2_95_p5_seed07
scan2,5,7,96,39207.0,scan2_96_p5_seed07
scan2,5,7,97,39340.0,scan2_97_p5_seed07
scan2,5,7,98,39173.0,scan2_98_p5_seed07
scan2,5,7,99,39196.0,scan2_99_p5_seed07
scan2,5,8,1,30755.0,scan2_1_p5_seed08
scan2,5,8,10,32188.0,scan2_10_p5_seed08
scan2,5,8,100,41770.5,scan2_100_p5_seed08
scan2,5,8,101,41733.0,scan2_101_p5_seed08
scan2,5,8,102,41873.0,scan2_102_p5_seed08
scan2,5,8,103,41875.0,scan2_103_p5_seed08
scan2,5,8,104,41834.0,scan2_104_p5_seed08
scan2,5,8,105,41636.0,scan2_105_p5_seed08
scan2,5,8,106,41751.5,scan2_106_p5_seed08
scan2,5,8,107,41871.5,scan2_107_p5_seed08
scan2,5,8,108,41991.5,scan2_108_p5_seed08
scan2,5,8,109,41662.0,scan2_109_p5_seed08
scan2,5,8,11,32187.0,scan2_11_p5_seed08
scan2,5,8,110,41650.5,scan2_110_p5_seed08
scan2,5,8,111,41764.0,scan2_111_p5_seed08
scan2,5,8,112,40289.5,scan2_112_p5_seed08
scan2,5,8,113,41727.0,scan2_113_p5_seed08
scan2,5,8,114,41664.0,scan2_114_p5_seed08
scan2,5,8,115,41332.0,scan2_115_p5_seed08
scan2,5,8,116,41441.0,scan2_116_p5_seed08
scan2,5,8,117,41480.0,scan2_117_p5_seed08
scan2,5,8,118,41418.0,scan2_118_p5_seed08
scan2,5,8,119,41339.5,scan2_119_p5_seed08
scan2,5,8,12,32216.0,scan2_12_p5_seed08
scan2,5,8,120,41390.5,scan2_120_p5_seed08
scan2,5,8,121,41273.5,scan2_121_p5_seed08
scan2,5,8,122,41438.0,scan2_122_p5_seed08
scan2,5,8,123,41481.0,scan2_123_p5_seed08
scan2,5,8,124,41278.5,scan2_124_p5_seed08
scan2,5,8,125,41453.0,scan2_125_p5_seed08
scan2,5,8,126,41316.0,scan2_126_p5_seed08
scan2,5,8,127,41150.0,scan2_127_p5_seed08
scan2,5,8,128,41162.5,scan2_128_p5_seed08
scan2,5,8,129,41091.0,scan2_129_p5_seed08
scan2,5,8,13,32509.5,scan2_13_p5_seed08
scan2,5,8,130,41308.0,scan2_130_p5_seed08
scan2,5,8,131,41405.0,scan2_131_p5_seed08
scan2,5,8,132,41445.0,scan2_132_p5_seed08
scan2,5,8,133,41284.5,scan2_133_p5_seed08
scan2,5,8,134,41392.5,scan2_134_p5_seed08
scan2,5,8,14,32590.0,scan2_14_p5_seed08
scan2,5,8,15,32795.5,scan2_15_p5_seed08
scan2,5,8,16,32856.0,scan2_16_p5_seed08
scan2,5,8,17,32910.5,scan2_17_p5_seed08
scan2,5,8,18,32902.5,scan2_18_p5_seed08
scan2,5,8,19,33170.5,scan2_19_p5_seed08
scan2,5,8,2,30888.5,scan2_2_p5_seed08
scan2,5,8,20,33081.0,scan2_20_p5_seed08
scan2,5,8,21,33011.0,scan2_21_p5_seed08
scan2,5,8,22,33226.5,scan2_22_p5_seed08
scan2,5,8,23,33195.0,scan2_23_p5_seed08
scan2,5,8,24,33347.0,scan2_24_p5_seed08
scan2,5,8,25,33143.0,scan2_25_p5_seed08
scan2,5,8,26,33203.0,scan2_26_p5_seed08
scan2,5,8,27,33484.0,scan2_27_p5_seed08
scan2,5,8,28,33380.5,scan2_28_p5_seed08
scan2,5,8,29,33531.5,scan2_29_p5_seed08
scan2,5,8,3,31148.0,scan2_3_p5_seed08
scan2,5,8,30,33397.5,scan2_30_p5_seed08
scan2,5,8,31,33536.5,scan2_31_p5_seed08
scan2,5,8,32,33351.0,scan2_32_p5_seed08
scan2,5,8,33,33701.5,scan2_33_p5_seed08
scan2,5,8,34,33567.5,scan2_34_p5_seed08
scan2,5,8,35,33814.0,scan2_35_p5_seed08
scan2,5,8,36,33711.0,scan2_36_p5_seed08
scan2,5,8,37,33989.0,scan2_37_p5_seed08
scan2,5,8,38,33993.0,scan2_38_p5_seed08
scan2,5,8,39,34075.0,scan2_39_p5_seed08
scan2,5,8,4,31449.5,scan2_4_p5_seed08
scan2,5,8,40,34044.5,scan2_40_p5_seed08
scan2,5,8,41,33860.0,scan2_41_p5_seed08
scan2,5,8,42,34193.5,scan2_42_p5_seed08
scan2,5,8,43,34876.5,scan2_43_p5_seed08
scan2,5,8,44,34344.5,scan2_44_p5_seed08
scan2,5,8,45,34089.5,scan2_45_p5_seed08
scan2,5,8,46,34150.0,scan2_46_p5_seed08
scan2,5,8,47,34197.5,scan2_47_p5_seed08
scan2,5,8,48,34186.5,scan2_48_p5_seed08
scan2,5,8,49,34212.5,scan2_49_p5_seed08
scan2,5,8,5,31801.0,scan2_5_p5_seed08
scan2,5,8,50,33982.5,scan2_50_p5_seed08
scan2,5,8,51,41465.5,scan2_51_p5_seed08
scan2,5,8,52,41493.5,scan2_52_p5_seed08
scan2,5,8,53,41586.5,scan2_53_p5_seed08
scan2,5,8,54,41502.5,scan2_54_p5_seed08
scan2,5,8,55,41472.5,scan2_55_p5_seed08
scan2,5,8,56,41730.5,scan2_56_p5_seed08
scan2,5,8,57,41543.5,scan2_57_p5_seed08
scan2,5,8,58,41654.0,scan2_58_p5_seed08
scan2,5,8,59,41508.0,scan2_59_p5_seed08
scan2,5,8,6,31740.5,scan2_6_p5_seed08
scan2,5,8,60,41586.0,scan2_60_p5_seed08
scan2,5,8,61,41616.5,scan2_61_p5_seed08
scan2,5,8,62,41587.0,scan2_62_p5_seed08
scan2,5,8,63,41434.5,scan2_63_p5_seed08
scan2,5,8,64,41740.0,scan2_64_p5_seed08
scan2,5,8,65,41617.5,scan2_65_p5_seed08
scan2,5,8,66,41647.5,scan2_66_p5_seed08
scan2,5,8,67,41673.5,scan2_67_p5_seed08
scan2,5,8,68,41596.5,scan2_68_p5_seed08
scan2,5,8,69,41743.5,scan2_69_p5_seed08
scan2,5,8,7,31833.0,scan2_7_p5_seed08
scan2,5,8,70,41695.0,scan2_70_p5_seed08
scan2,5,8,71,41824.5,scan2_71_p5_seed08
scan2,5,8,72,41744.0,scan2_72_p5_seed08
scan2,5,8,73,41710.0,scan2_73_p5_seed08
scan2,5,8,74,41762.5,scan2_74_p5_seed08
scan2,5,8,75,40401.0,scan2_75_p5_seed08
scan2,5,8,76,41691.0,scan2_76_p5_seed08
scan2,5,8,77,41780.5,scan2_77_p5_seed08
scan2,5,8,78,41513.0,scan2_78_p5_seed08
scan2,5,8,79,41771.5,scan2_79_p5_seed08
scan2,5,8,8,32044.5,scan2_8_p5_seed08
scan2,5,8,80,41859.0,scan2_80_p5_seed08
scan2,5,8,81,41620.0,scan2_81_p5_seed08
scan2,5,8,82,41860.0,scan2_82_p5_seed08
scan2,5,8,83,41775.0,scan2_83_p5_seed08
scan2,5,8,84,42078.0,scan2_84_p5_seed08
scan2,5,8,85,41777.0,scan2_85_p5_seed08
scan2,5,8,86,41779.5,scan2_86_p5_seed08
scan2,5,8,87,41929.0,scan2_87_p5_seed08
scan2,5,8,88,42053.5,scan2_88_p5_seed08
scan2,5,8,89,41847.5,scan2_89_p5_seed08
scan2,5,8,9,32277.0,scan2_9_p5_seed08
scan2,5,8,90,42005.5,scan2_90_p5_seed08
scan2,5,8,91,41966.0,scan2_91_p5_seed08
scan2,5,8,92,42001.5,scan2_92_p5_seed08
scan2,5,8,93,41656.0,scan2_93_p5_seed08
scan2,5,8,94,42118.0,scan2_94_p5_seed08
scan2,5,8,95,41926.0,scan2_95_p5_seed08
scan2,5,8,96,41910.5,scan2_96_p5_seed08
scan2,5,8,97,41848.0,scan2_97_p5_seed08
scan2,5,8,98,41712.5,scan2_98_p5_seed08
scan2,5,8,99,41911.5,scan2_99_p5_seed08
scan2,5,9,1,31812.0,scan2_1_p5_seed09
scan2,5,9,10,33049.5,scan2_10_p5_seed09
scan2,5,9,100,42369.5,scan2_100_p5_seed09
scan2,5,9,101,42262.5,scan2_101_p5_seed09
scan2,5,9,102,42310.5,scan2_102_p5_seed09
scan2,5,9,103,42319.0,scan2_103_p5_seed09
scan2,5,9,104,42183.5,scan2_104_p5_seed09
scan2,5,9,105,42198.5,scan2_105_p5_seed09
scan2,5,9,106,42161.0,scan2_106_p5_seed09
scan2,5,9,107,42221.5,scan2_107_p5_seed09
scan2,5,9,108,42330.5,scan2_108_p5_seed09
scan2,5,9,109,42100.0,scan2_109_p5_seed09
scan2,5,9,11,33123.5,scan2_11_p5_seed09
scan2,5,9,110,42092.0,scan2_110_p5_seed09
scan2,5,9,111,42220.0,scan2_111_p5_seed09
scan2,5,9,112,42223.0,scan2_112_p5_seed09
scan2,5,9,113,42113.0,scan2_113_p5_seed09
scan2,5,9,114,41989.0,scan2_114_p5_seed09
scan2,5,9,115,42082.5,scan2_115_p5_seed09
scan2,5,9,116,41933.5,scan2_116_p5_seed09
scan2,5,9,117,41993.0,scan2_117_p5_seed09
scan2,5,9,118,41968.0,scan2_118_p5_seed09
scan2,5,9,119,41763.5,scan2_119_p5_seed09
scan2,5,9,12,33097.0,scan2_12_p5_seed09
scan2,5,9,120,41785.0,scan2_120_p5_seed09
scan2,5,9,121,41859.5,scan2_121_p5_seed09
scan2,5,9,122,41535.0,scan2_122_p5_seed09
scan2,5,9,123,41715.0,scan2_123_p5_seed09
scan2,5,9,124,41722.0,scan2_124_p5_seed09
scan2,5,9,125,41623.5,scan2_125_p5_seed09
scan2,5,9,126,41572.5,scan2_126_p5_seed09
scan2,5,9,127,41822.0,scan2_127_p5_seed09
scan2,5,9,128,41543.0,scan2_128_p5_seed09
scan2,5,9,129,42104.5,scan2_129_p5_seed09
scan2,5,9,13,33237.5,scan2_13_p5_seed09
scan2,5,9,130,42007.0,scan2_130_p5_seed09
scan2,5,9,131,41506.0,scan2_131_p5_seed09
scan2,5,9,132,41359.5,scan2_132_p5_seed09
scan2,5,9,133,41276.0,scan2_133_p5_seed09
scan2,5,9,134,41111.0,scan2_134_p5_seed09
scan2,5,9,14,33427.5,scan2_14_p5_seed09
scan2,5,9,15,33534.5,scan2_15_p5_seed09
scan2,5,9,16,33710.0,scan2_16_p5_seed09
scan2,5,9,17,33641.0,scan2_17_p5_seed09
scan2,5,9,18,33683.5,scan2_18_p5_seed09
scan2,5,9,19,33761.5,scan2_19_p5_seed09
scan2,5,9,2,31781.5,scan2_2_p5_seed09
scan2,5,9,20,33823.0,scan2_20_p5_seed09
scan2,5,9,21,34122.5,scan2_21_p5_seed09
scan2,5,9,22,34085.5,scan2_22_p5_seed09
scan2,5,9,23,33987.5,scan2_23_p5_seed09
scan2,5,9,24,34105.0,scan2_24_p5_seed09
scan2,5,9,25,34066.0,scan2_25_p5_seed09
scan2,5,9,26,34264.5,scan2_26_p5_seed09
scan2,5,9,27,34041.5,scan2_27_p5_seed09
scan2,5,9,28,34234.0,scan2_28_p5_seed09
scan2,5,9,29,34318.0,scan2_29_p5_seed09
scan2,5,9,3,32017.5,scan2_3_p5_seed09
scan2,5,9,30,34233.5,scan2_30_p5_seed09
scan2,5,9,31,34185.5,scan2_31_p5_seed09
scan2,5,9,32,34405.0,scan2_32_p5_seed09
scan2,5,9,33,34368.0,scan2_33_p5_seed09
scan2,5,9,34,34545.0,scan2_34_p5_seed09
scan2,5,9,35,34522.0,scan2_35_p5_seed09
scan2,5,9,36,34502.5,scan2_36_p5_seed09
scan2,5,9,37,34447.0,scan2_37_p5_seed09
scan2,5,9,38,34593.5,scan2_38_p5_seed09
scan2,5,9,39,34666.0,scan2_39_p5_seed09
scan2,5,9,4,32143.5,scan2_4_p5_seed09
scan2,5,9,40,34701.0,scan2_40_p5_seed09
scan2,5,9,41,34672.0,scan2_41_p5_seed09
scan2,5,9,42,34732.0,scan2_42_p5_seed09
scan2,5,9,44,34853.0,scan2_44_p5_seed09
scan2,5,9,45,34949.5,scan2_45_p5_seed09
scan2,5,9,46,34921.5,scan2_46_p5_seed09
scan2,5,9,47,34986.5,scan2_47_p5_seed09
scan2,5,9,48,34994.0,scan2_48_p5_seed09
scan2,5,9,49,34972.0,scan2_49_p5_seed09
scan2,5,9,5,32284.5,scan2_5_p5_seed09
scan2,5,9,50,35061.5,scan2_50_p5_seed09
scan2,5,9,51,42049.0,scan2_51_p5_seed09
scan2,5,9,52,42176.0,scan2_52_p5_seed09
scan2,5,9,53,42188.5,scan2_53_p5_seed09
scan2,5,9,54,42219.0,scan2_54_p5_seed09
scan2,5,9,55,42320.0,scan2_55_p5_seed09
scan2,5,9,56,42317.5,scan2_56_p5_seed09
scan2,5,9,57,42339.5,scan2_57_p5_seed09
scan2,5,9,58,42176.0,scan2_58_p5_seed09
scan2,5,9,59,42289.0,scan2_59_p5_seed09
scan2,5,9,6,32575.5,scan2_6_p5_seed09
scan2,5,9,60,42091.5,scan2_60_p5_seed09
scan2,5,9,61,42302.0,scan2_61_p5_seed09
scan2,5,9,62,42300.0,scan2_62_p5_seed09
scan2,5,9,63,42429.5,scan2_63_p5_seed09
scan2,5,9,64,42424.0,scan2_64_p5_seed09
scan2,5,9,65,42321.0,scan2_65_p5_seed09
scan2,5,9,66,42475.0,scan2_66_p5_seed09
scan2,5,9,67,42369.0,scan2_67_p5_seed09
scan2,5,9,68,42302.0,scan2_68_p5_seed09
scan2,5,9,69,42495.5,scan2_69_p5_seed09
scan2,5,9,7,32372.0,scan2_7_p5_seed09
scan2,5,9,70,42363.5,scan2_70_p5_seed09
scan2,5,9,71,42372.0,scan2_71_p5_seed09
scan2,5,9,72,42698.0,scan2_72_p5_seed09
scan2,5,9,73,42376.0,scan2_73_p5_seed09
scan2,5,9,74,42379.0,scan2_74_p5_seed09
scan2,5,9,75,42473.5,scan2_75_p5_seed09
scan2,5,9,76,42516.5,scan2_76_p5_seed09
scan2,5,9,77,42466.5,scan2_77_p5_seed09
scan2,5,9,78,42619.0,scan2_78_p5_seed09
scan2,5,9,79,42626.0,scan2_79_p5_seed09
scan2,5,9,8,32843.5,scan2_8_p5_seed09
scan2,5,9,80,42632.5,scan2_80_p5_seed09
scan2,5,9,81,42637.5,scan2_81_p5_seed09
scan2,5,9,82,42696.0,scan2_82_p5_seed09
scan2,5,9,83,42589.0,scan2_83_p5_seed09
scan2,5,9,84,42551.5,scan2_84_p5_seed09
scan2,5,9,85,42719.0,scan2_85_p5_seed09
scan2,5,9,86,42665.0,scan2_86_p5_seed09
scan2,5,9,87,42623.5,scan2_87_p5_seed09
scan2,5,9,88,42644.0,scan2_88_p5_seed09
scan2,5,9,89,42410.5,scan2_89_p5_seed09
scan2,5,9,9,32648.0,scan2_9_p5_seed09
scan2,5,9,90,42523.5,scan2_90_p5_seed09
scan2,5,9,91,42550.0,scan2_91_p5_seed09
scan2,5,9,92,42510.0,scan2_92_p5_seed09
scan2,5,9,93,42484.0,scan2_93_p5_seed09
scan2,5,9,94,42543.5,scan2_94_p5_seed09
scan2,5,9,95,42487.5,scan2_95_p5_seed09
scan2,5,9,96,42585.5,scan2_96_p5_seed09
scan2,5,9,97,42604.5,scan2_97_p5_seed09
scan2,5,9,98,42625.5,scan2_98_p5_seed09
scan2,5,9,99,42372.5,scan2_99_p5_seed09
scan2,5,10,1,26427.0,scan2_1_p5_seed10
scan2,5,10,10,27407.0,scan2_10_p5_seed10
scan2,5,10,100,36700.0,scan2_100_p5_seed10
scan2,5,10,101,36660.0,scan2_101_p5_seed10
scan2,5,10,102,36698.5,scan2_102_p5_seed10
scan2,5,10,103,36689.0,scan2_103_p5_seed10
scan2,5,10,104,36845.0,scan2_104_p5_seed10
scan2,5,10,105,36849.5,scan2_105_p5_seed10
scan2,5,10,106,36658.0,scan2_106_p5_seed10
scan2,5,10,107,36675.5,scan2_107_p5_seed10
scan2,5,10,108,36926.5,scan2_108_p5_seed10
scan2,5,10,109,36781.5,scan2_109_p5_seed10
scan2,5,10,11,27642.5,scan2_11_p5_seed10
scan2,5,10,110,36650.5,scan2_110_p5_seed10
scan2,5,10,111,36749.5,scan2_111_p5_seed10
scan2,5,10,112,36835.0,scan2_112_p5_seed10
scan2,5,10,113,36803.0,scan2_113_p5_seed10
scan2,5,10,114,36688.5,scan2_114_p5_seed10
scan2,5,10,115,36738.0,scan2_115_p5_seed10
scan2,5,10,116,36963.5,scan2_116_p5_seed10
scan2,5,10,117,36731.0,scan2_117_p5_seed10
scan2,5,10,118,36858.5,scan2_118_p5_seed10
scan2,5,10,119,36869.0,scan2_119_p5_seed10
scan2,5,10,12,27547.0,scan2_12_p5_seed10
scan2,5,10,120,36677.0,scan2_120_p5_seed10
scan2,5,10,121,37035.5,scan2_121_p5_seed10
scan2,5,10,122,36760.0,scan2_122_p5_seed10
scan2,5,10,123,36734.5,scan2_123_p5_seed10
scan2,5,10,124,36873.0,scan2_124_p5_seed10
scan2,5,10,125,36983.5,scan2_125_p5_seed10
scan2,5,10,126,37237.5,scan2_126_p5_seed10
scan2,5,10,127,37164.0,scan2_127_p5_seed10
scan2,5,10,128,36978.5,scan2_128_p5_seed10
scan2,5,10,129,36840.0,scan2_129_p5_seed10
scan2,5,10,13,27621.0,scan2_13_p5_seed10
scan2,5,10,130,37005.0,scan2_130_p5_seed10
scan2,5,10,131,37123.5,scan2_131_p5_seed10
scan2,5,10,132,37258.0,scan2_132_p5_seed10
scan2,5,10,133,37038.5,scan2_133_p5_seed10
scan2,5,10,134,36968.5,scan2_134_p5_seed10
scan2,5,10,14,27755.0,scan2_14_p5_seed10
scan2,5,10,15,27933.0,scan2_15_p5_seed10
scan2,5,10,16,27919.5,scan2_16_p5_seed10
scan2,5,10,17,28072.5,scan2_17_p5_seed10
scan2,5,10,18,28161.0,scan2_18_p5_seed10
scan2,5,10,19,28249.0,scan2_19_p5_seed10
scan2,5,10,2,26364.0,scan2_2_p5_seed10
scan2,5,10,20,28213.0,scan2_20_p5_seed10
scan2,5,10,21,28240.0,scan2_21_p5_seed10
scan2,5,10,22,28314.0,scan2_22_p5_seed10
scan2,5,10,23,28393.0,scan2_23_p5_seed10
scan2,5,10,24,28709.0,scan2_24_p5_seed10
scan2,5,10,25,28581.5,scan2_25_p5_seed10
scan2,5,10,26,28615.0,scan2_26_p5_seed10
scan2,5,10,27,28800.5,scan2_27_p5_seed10
scan2,5,10,28,28859.0,scan2_28_p5_seed10
scan2,5,10,29,28528.5,scan2_29_p5_seed10
scan2,5,10,3,26547.0,scan2_3_p5_seed10
scan2,5,10,30,28640.5,scan2_30_p5_seed10
scan2,5,10,31,29111.0,scan2_31_p5_seed10
scan2,5,10,32,28604.0,scan2_32_p5_seed10
scan2,5,10,33,28949.5,scan2_33_p5_seed10
scan2,5,10,34,28648.0,scan2_34_p5_seed10
scan2,5,10,35,28886.0,scan2_35_p5_seed10
scan2,5,10,36,28912.5,scan2_36_p5_seed10
scan2,5,10,37,29018.0,scan2_37_p5_seed10
scan2,5,10,38,29112.5,scan2_38_p5_seed10
scan2,5,10,39,29154.0,scan2_39_p5_seed10
scan2,5,10,4,26561.5,scan2_4_p5_seed10
scan2,5,10,40,29230.5,scan2_40_p5_seed10
scan2,5,10,41,29169.0,scan2_41_p5_seed10
scan2,5,10,42,29271.0,scan2_42_p5_seed10
scan2,5,10,44,29205.5,scan2_44_p5_seed10
scan2,5,10,45,29501.0,scan2_45_p5_seed10
scan2,5,10,46,29359.0,scan2_46_p5_seed10
scan2,5,10,47,29283.5,scan2_47_p5_seed10
scan2,5,10,48,29438.5,scan2_48_p5_seed10
scan2,5,10,49,29568.5,scan2_49_p5_seed10
scan2,5,10,5,26446.5,scan2_5_p5_seed10
scan2,5,10,50,29543.0,scan2_50_p5_seed10
scan2,5,10,51,36316.5,scan2_51_p5_seed10
scan2,5,10,52,36291.0,scan2_52_p5_seed10
scan2,5,10,53,36173.5,scan2_53_p5_seed10
scan2,5,10,54,36201.5,scan2_54_p5_seed10
scan2,5,10,55,36222.0,scan2_55_p5_seed10
scan2,5,10,56,36341.0,scan2_56_p5_seed10
scan2,5,10,57,36251.0,scan2_57_p5_seed10
scan2,5,10,58,36116.0,scan2_58_p5_seed10
scan2,5,10,59,36255.0,scan2_59_p5_seed10
scan2,5,10,6,26904.5,scan2_6_p5_seed10
scan2,5,10,60,36171.5,scan2_60_p5_seed10
scan2,5,10,61,36372.0,scan2_61_p5_seed10
scan2,5,10,62,36306.0,scan2_62_p5_seed10
scan2,5,10,63,36519.5,scan2_63_p5_seed10
scan2,5,10,64,36393.0,scan2_64_p5_seed10
scan2,5,10,65,36604.5,scan2_65_p5_seed10
scan2,5,10,66,36534.0,scan2_66_p5_seed10
scan2,5,10,67,36417.0,scan2_67_p5_seed10
scan2,5,10,68,36421.0,scan2_68_p5_seed10
scan2,5,10,69,36491.5,scan2_69_p5_seed10
scan2,5,10,7,27275.5,scan2_7_p5_seed10
scan2,5,10,70,36494.5,scan2_70_p5_seed10
scan2,5,10,71,36572.0,scan2_71_p5_seed10
scan2,5,10,72,36356.0,scan2_72_p5_seed10
scan2,5,10,73,36386.0,scan2_73_p5_seed10
scan2,5,10,74,36590.0,scan2_74_p5_seed10
scan2,5,10,75,36353.5,scan2_75_p5_seed10
scan2,5,10,76,36491.0,scan2_76_p5_seed10
scan2,5,10,77,36664.0,scan2_77_p5_seed10
scan2,5,10,78,36547.5,scan2_78_p5_seed10
